phase,file,line,section,subsection,id,prefix,text,classification
7,phase-7.md,290,Testable production controls,,RECOVERY-011,RECOVERY,"Maintain a compromise-resistant recovery path: isolated or immutable copies where feasible, independent credentials, clean rebuild procedures, and validation that compromised identities or artifacts are not restored.",REQUIRED
7,phase-7.md,291,Testable production controls,,RECOVERY-012,RECOVERY,"Define recovery sequencing for regional/provider failure: establish control-plane access, DNS/edge, database, secrets/configuration, API/workers, object references, payment reconciliation and user communication.",REQUIRED
7,phase-7.md,292,Testable production controls,,RECOVERY-013,RECOVERY,Preserve durable deletion/anonymization tombstones or an equivalent replayable record so restoration of an older backup does not silently reactivate data previously deleted from active systems.,STRONGLY RECOMMENDED; REQUIRED where restore can reintroduce personal data
7,phase-7.md,293,Testable production controls,,RECOVERY-014,RECOVERY,"Exercise database restore, failed deployment, credential compromise, provider outage, R2 deletion, DNS recovery and financial reconciliation at a risk-based cadence, with owners and tracked corrective actions.",REQUIRED exercise program; individual frequency CONTEXT-DEPENDENT
7,phase-7.md,299,Testable production controls,,DATA-001,DATA,"Maintain an approved classification covering public, internal, confidential and highly sensitive data, including identity data, private messages, financial metadata, moderation evidence, audit records, logs, images, provider IDs and secrets.",REQUIRED
7,phase-7.md,300,Testable production controls,,DATA-002,DATA,"Collect and derive only data needed for a documented product, security, financial or operational purpose; review optional profile fields, IP/user-agent storage, provider payload copies, administrative notes, analytics, replay and debug data.",REQUIRED
7,phase-7.md,301,Testable production controls,,DATA-003,DATA,"Approve a retention schedule for every requested category—accounts, profiles, games, bookings, waitlists, messages, notices, payments/refunds/credits, Stripe identifiers, images, moderation, administrative records, logs, metrics, backups, exports and test data.",REQUIRED
7,phase-7.md,302,Testable production controls,,DATA-004,DATA,"Do not invent durations. Document for each duration the operational purpose, financial integrity, security need, user expectation, privacy impact, legal-review input, backup behavior and cost.",REQUIRED
7,phase-7.md,303,Testable production controls,,DATA-005,DATA,"Implement account deletion as a durable, retryable workflow covering Firebase identity, local account/profile, participation and hosted content, messages, notifications, images, provider references, pending jobs and applicable anonymization or restricted retention.",REQUIRED
7,phase-7.md,304,Testable production controls,,DATA-006,DATA,"For each record type, decide among hard deletion, anonymization/de-identification, soft deletion or restricted retention. Soft-deleted data must not remain generally visible or indefinitely retained without purpose.",REQUIRED decision
7,phase-7.md,305,Testable production controls,,DATA-007,DATA,"Document that deleted data may remain in immutable or rotating backups until expiry; prevent ordinary use of those copies, and reapply deletion/anonymization after restore. Do not claim selective deletion unless the backup product supports and verifies it.",REQUIRED
7,phase-7.md,306,Testable production controls,,DATA-008,DATA,"Provide authenticated operational procedures for data access, correction, export and deletion requests, including identity verification, authorization, secure format/delivery, expiration, download logging, retries and prevention of cross-user data inclusion.",REQUIRED capability where such operations are offered or required by policy
7,phase-7.md,307,Testable production controls,,DATA-009,DATA,"Administrative exports must be least-privilege, approved where risk warrants, encrypted in transit and at rest, time-limited, access-logged and automatically deleted according to policy.",REQUIRED
7,phase-7.md,308,Testable production controls,,DATA-010,DATA,"Production data must not be copied into development or test by default. Use synthetic data; any approved staging copy must be minimized, de-identified, separately authorized, protected and deleted on a documented schedule.",REQUIRED
7,phase-7.md,309,Testable production controls,,DATA-011,DATA,"Separate technical health metrics from business analytics and restrict user-level analytics identifiers and session replay under explicit purpose, access, retention and consent review.",REQUIRED distinction; analytics tooling CONTEXT-DEPENDENT
7,phase-7.md,310,Testable production controls,,DATA-012,DATA,"A privacy incident involving exports, logs, staging data, messages, images or credentials must use the incident process, preserve scope evidence, contain access and support jurisdiction-specific notification review without assuming a legal conclusion.",REQUIRED
7,phase-7.md,316,Testable production controls,,EXT-001,EXT,"Firebase production must use an identified production project separated from development/test; verify enabled providers, authorized domains, Identity Platform/MFA decision, service accounts and keys, IAM, audit availability, templates, quotas, billing and recovery owners.",REQUIRED
7,phase-7.md,317,Testable production controls,,EXT-002,EXT,Verify Firebase API-key restrictions but do not treat Firebase client API keys as authentication secrets; protect actual administrative credentials and project IAM.,REQUIRED
7,phase-7.md,318,Testable production controls,,EXT-003,EXT,"Stripe production must verify live/test separation, API version, webhook endpoints and event versions, required event selection, failed delivery monitoring, restricted keys, team roles, enforced MFA, recovery owners, disputes/payout alerts as applicable, and reconciliation access.",REQUIRED
7,phase-7.md,319,Testable production controls,,EXT-004,EXT,Stripe webhook recovery must support review and controlled replay of undelivered events with idempotent operational handling; automatic provider retry must not be the only recovery plan.,REQUIRED
7,phase-7.md,320,Testable production controls,,EXT-005,EXT,"R2 production must verify bucket identity, private/public status, custom domain, `r2.dev` status, token scopes, CORS, lifecycle rules, locks, deletion controls, usage/billing and environment separation.",REQUIRED
7,phase-7.md,321,Testable production controls,,EXT-006,EXT,"Verify managed PostgreSQL version/support status, TLS, private networking or tightly restricted ingress, database users, superuser access, connection limits, storage, backups/PITR, maintenance, upgrades, monitoring, deletion protection and recovery contacts.",REQUIRED
